plotid,sampleid,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Class
231,921,-1.6152716935532763,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-25 13:01,-21.0 secs,Mapbox Satellite,,POINT(-1.615271693553276 11.971586755563067),Cultivated land
231,922,-1.6152716935532763,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-25 13:01,-21.0 secs,Mapbox Satellite,,POINT(-1.615271693553276 11.971806449837459),Cultivated land
231,923,-1.6150471147322154,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-25 13:01,-21.0 secs,Mapbox Satellite,,POINT(-1.615047114732215 11.971586755563067),Cultivated land
231,924,-1.6150471147322154,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-25 13:01,-21.0 secs,Mapbox Satellite,,POINT(-1.615047114732215 11.971806449837459),Cultivated land
232,925,1.4210339667707064,11.857321609735067,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-15.0 secs,Mapbox Satellite,,POINT(1.421033966770706 11.857321609735067),Cultivated land
232,926,1.4210339667707064,11.857541396475156,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-15.0 secs,Mapbox Satellite,,POINT(1.421033966770706 11.857541396475156),Cultivated land
232,927,1.421258545591767,11.857321609735067,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-15.0 secs,Mapbox Satellite,,POINT(1.421258545591767 11.857321609735067),Artificial surfaces
232,928,1.421258545591767,11.857541396475156,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-15.0 secs,Mapbox Satellite,,POINT(1.421258545591767 11.857541396475156),Cultivated land
233,929,-3.4837674845218802,12.199971717824909,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-15.5 secs,Mapbox Satellite,,POINT(-3.48376748452188 12.199971717824909),Cultivated land
233,930,-3.4837674845218802,12.200191224667307,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-15.5 secs,Mapbox Satellite,,POINT(-3.48376748452188 12.200191224667307),Cultivated land
233,931,-3.4835429057008196,12.199971717824909,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-15.5 secs,Mapbox Satellite,,POINT(-3.48354290570082 12.199971717824909),Cultivated land
233,932,-3.4835429057008196,12.200191224667307,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-15.5 secs,Mapbox Satellite,,POINT(-3.48354290570082 12.200191224667307),Cultivated land
234,933,-4.067672419199569,11.399786738019586,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-13.6 secs,Mapbox Satellite,,POINT(-4.067672419199569 11.399786738019586),Cultivated land
234,934,-4.067672419199569,11.400006886244924,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-13.6 secs,Mapbox Satellite,,POINT(-4.067672419199569 11.400006886244924),Cultivated land
234,935,-4.067447840378509,11.399786738019586,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-13.6 secs,Mapbox Satellite,,POINT(-4.067447840378509 11.399786738019586),Cultivated land
234,936,-4.067447840378509,11.400006886244924,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-13.6 secs,Mapbox Satellite,,POINT(-4.067447840378509 11.400006886244924),Cultivated land
235,937,-2.3159576151665027,12.428160023857885,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-19.9 secs,Mapbox Satellite,,POINT(-2.315957615166503 12.428160023857885),Cultivated land
235,938,-2.3159576151665027,12.428379339946503,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-19.9 secs,Mapbox Satellite,,POINT(-2.315957615166503 12.428379339946503),Cultivated land
235,939,-2.315733036345442,12.428160023857885,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-19.9 secs,Mapbox Satellite,,POINT(-2.315733036345442 12.428160023857885),Cultivated land
235,940,-2.315733036345442,12.428379339946503,anis.ghattassi@oss.org.tn,false,2022-11-25 13:02,-19.9 secs,Mapbox Satellite,,POINT(-2.315733036345442 12.428379339946503),Cultivated land
236,941,-2.199176628230965,14.01968426044536,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,6.4 secs,Mapbox Satellite,,POINT(-2.199176628230965 14.01968426044536),Prairies
236,942,-2.199176628230965,14.019902149534445,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,6.4 secs,Mapbox Satellite,,POINT(-2.199176628230965 14.019902149534445),Prairies
236,943,-2.1989520494099044,14.01968426044536,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,6.4 secs,Mapbox Satellite,,POINT(-2.198952049409904 14.01968426044536),Prairies
236,944,-2.1989520494099044,14.019902149534445,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,6.4 secs,Mapbox Satellite,,POINT(-2.198952049409904 14.019902149534445),Prairies
237,945,0.13644311047979082,14.924277791654262,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,-2.7 secs,Mapbox Satellite,,POINT(0.136443110479791 14.924277791654262),Wetlands
237,946,0.13644311047979082,14.92449479465769,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,-2.7 secs,Mapbox Satellite,,POINT(0.136443110479791 14.92449479465769),Wetlands
237,947,0.13666768930085152,14.924277791654262,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,-2.7 secs,Mapbox Satellite,,POINT(0.136667689300852 14.924277791654262),Wetlands
237,948,0.13666768930085152,14.92449479465769,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,-2.7 secs,Mapbox Satellite,,POINT(0.136667689300852 14.92449479465769),Wetlands
238,949,-2.7830815629086536,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,2.2 secs,Mapbox Satellite,,POINT(-2.783081562908654 12.997747836405296),Cultivated land
238,950,-2.7830815629086536,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,2.2 secs,Mapbox Satellite,,POINT(-2.783081562908654 12.99796666117554),Cultivated land
238,951,-2.7828569840875925,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,2.2 secs,Mapbox Satellite,,POINT(-2.782856984087592 12.997747836405296),Cultivated land
238,952,-2.7828569840875925,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-25 13:03,2.2 secs,Mapbox Satellite,,POINT(-2.782856984087592 12.99796666117554),Cultivated land
239,953,-3.3669864975863426,10.826833810930836,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-12.0 secs,Mapbox Satellite,,POINT(-3.366986497586343 10.826833810930836),Prairies
239,954,-3.3669864975863426,10.827054392030249,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-12.0 secs,Mapbox Satellite,,POINT(-3.366986497586343 10.827054392030249),Prairies
239,955,-3.366761918765282,10.826833810930836,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-12.0 secs,Mapbox Satellite,,POINT(-3.366761918765282 10.826833810930836),Prairies
239,956,-3.366761918765282,10.827054392030249,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-12.0 secs,Mapbox Satellite,,POINT(-3.366761918765282 10.827054392030249),Prairies
240,957,-0.6810237980689736,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-17.9 secs,Mapbox Satellite,,POINT(-0.681023798068974 12.997747836405296),Cultivated land
240,958,-0.6810237980689736,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-17.9 secs,Mapbox Satellite,,POINT(-0.681023798068974 12.99796666117554),Cultivated land
240,959,-0.680799219247913,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-17.9 secs,Mapbox Satellite,,POINT(-0.680799219247913 12.997747836405296),Cultivated land
240,960,-0.680799219247913,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-17.9 secs,Mapbox Satellite,,POINT(-0.680799219247913 12.99796666117554),Cultivated land
241,961,0.019662123544253042,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-19.5 secs,Mapbox Satellite,,POINT(0.019662123544253 11.971586755563067),Cultivated land
241,962,0.019662123544253042,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-19.5 secs,Mapbox Satellite,,POINT(0.019662123544253 11.971806449837459),Cultivated land
241,963,0.019886702365313737,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-19.5 secs,Mapbox Satellite,,POINT(0.019886702365314 11.971586755563067),Cultivated land
241,964,0.019886702365313737,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-19.5 secs,Mapbox Satellite,,POINT(0.019886702365314 11.971806449837459),Cultivated land
242,965,-0.09711886339128474,14.132958598490688,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-19.2 secs,Mapbox Satellite,,POINT(-0.097118863391285 14.132958598490688),Treeds areas
242,966,-0.09711886339128474,14.133176379593252,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-19.2 secs,Mapbox Satellite,,POINT(-0.097118863391285 14.133176379593252),Treeds areas
242,967,-0.09689428457022406,14.132958598490688,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-19.2 secs,Mapbox Satellite,,POINT(-0.096894284570224 14.132958598490688),Treeds areas
242,968,-0.09689428457022406,14.133176379593252,anis.ghattassi@oss.org.tn,false,2022-11-25 13:04,-19.2 secs,Mapbox Satellite,,POINT(-0.096894284570224 14.133176379593252),Treeds areas
243,969,-2.199176628230965,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,42.1 secs,Mapbox Satellite,,POINT(-2.199176628230965 12.883932895368801),Prairies
243,970,-2.199176628230965,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,42.1 secs,Mapbox Satellite,,POINT(-2.199176628230965 12.884151820044664),Prairies
243,971,-2.1989520494099044,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,42.1 secs,Mapbox Satellite,,POINT(-2.198952049409904 12.883932895368801),Prairies
243,972,-2.1989520494099044,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,42.1 secs,Mapbox Satellite,,POINT(-2.198952049409904 12.884151820044664),Prairies
244,973,-2.432738602102041,12.428160023857885,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-18.2 secs,Mapbox Satellite,,POINT(-2.432738602102041 12.428160023857885),Water bodies
244,974,-2.432738602102041,12.428379339946503,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-18.2 secs,Mapbox Satellite,,POINT(-2.432738602102041 12.428379339946503),Water bodies
244,975,-2.43251402328098,12.428160023857885,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-18.2 secs,Mapbox Satellite,,POINT(-2.43251402328098 12.428160023857885),Water bodies
244,976,-2.43251402328098,12.428379339946503,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-18.2 secs,Mapbox Satellite,,POINT(-2.43251402328098 12.428379339946503),Water bodies
245,977,-0.09711886339128474,11.17074084430719,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-18.7 secs,Mapbox Satellite,,POINT(-0.097118863391285 11.17074084430719),Cultivated land
245,978,-0.09711886339128474,11.170961168223613,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-18.7 secs,Mapbox Satellite,,POINT(-0.097118863391285 11.170961168223613),Cultivated land
245,979,-0.09689428457022406,11.17074084430719,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-18.7 secs,Mapbox Satellite,,POINT(-0.096894284570224 11.17074084430719),Cultivated land
245,980,-0.09689428457022406,11.170961168223613,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-18.7 secs,Mapbox Satellite,,POINT(-0.096894284570224 11.170961168223613),Cultivated land
246,981,-4.184453406135106,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-17.7 secs,Mapbox Satellite,,POINT(-4.184453406135106 12.883932895368801),Cultivated land
246,982,-4.184453406135106,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-17.7 secs,Mapbox Satellite,,POINT(-4.184453406135106 12.884151820044664),Cultivated land
246,983,-4.184228827314046,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-17.7 secs,Mapbox Satellite,,POINT(-4.184228827314046 12.883932895368801),Cultivated land
246,984,-4.184228827314046,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-25 13:05,-17.7 secs,Mapbox Satellite,,POINT(-4.184228827314046 12.884151820044664),Cultivated land
247,985,-4.651577353877258,10.137846050689873,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,0.7 secs,Mapbox Satellite,,POINT(-4.651577353877258 10.137846050689873),Treeds areas
247,986,-4.651577353877258,10.138067123115135,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,0.7 secs,Mapbox Satellite,,POINT(-4.651577353877258 10.138067123115135),Treeds areas
247,987,-4.651352775056197,10.137846050689873,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,0.7 secs,Mapbox Satellite,,POINT(-4.651352775056197 10.137846050689873),Treeds areas
247,988,-4.651352775056197,10.138067123115135,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,0.7 secs,Mapbox Satellite,,POINT(-4.651352775056197 10.138067123115135),Treeds areas
248,989,1.0706910059640933,12.428160023857885,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-18.6 secs,Mapbox Satellite,,POINT(1.070691005964093 12.428160023857885),Cultivated land
248,990,1.0706910059640933,12.428379339946503,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-18.6 secs,Mapbox Satellite,,POINT(1.070691005964093 12.428379339946503),Cultivated land
248,991,1.070915584785154,12.428160023857885,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-18.6 secs,Mapbox Satellite,,POINT(1.070915584785154 12.428160023857885),Cultivated land
248,992,1.070915584785154,12.428379339946503,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-18.6 secs,Mapbox Satellite,,POINT(1.070915584785154 12.428379339946503),Cultivated land
249,993,-0.9145857719400492,14.01968426044536,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-15.5 secs,Mapbox Satellite,,POINT(-0.914585771940049 14.01968426044536),Cultivated land
249,994,-0.9145857719400492,14.019902149534445,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-15.5 secs,Mapbox Satellite,,POINT(-0.914585771940049 14.019902149534445),Cultivated land
249,995,-0.9143611931189884,14.01968426044536,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-15.5 secs,Mapbox Satellite,,POINT(-0.914361193118988 14.01968426044536),Cultivated land
249,996,-0.9143611931189884,14.019902149534445,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-15.5 secs,Mapbox Satellite,,POINT(-0.914361193118988 14.019902149534445),Cultivated land
250,997,-4.768358340812795,10.941513993239369,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-20.6 secs,Mapbox Satellite,,POINT(-4.768358340812795 10.941513993239369),Cultivated land
250,998,-4.768358340812795,10.941734489460572,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-20.6 secs,Mapbox Satellite,,POINT(-4.768358340812795 10.941734489460572),Cultivated land
250,999,-4.768133761991734,10.941513993239369,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-20.6 secs,Mapbox Satellite,,POINT(-4.768133761991734 10.941513993239369),Cultivated land
250,1000,-4.768133761991734,10.941734489460572,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-20.6 secs,Mapbox Satellite,,POINT(-4.768133761991734 10.941734489460572),Cultivated land
251,1001,-3.3669864975863426,10.712109713736453,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-15.2 secs,Mapbox Satellite,,POINT(-3.366986497586343 10.712109713736453),Treeds areas
251,1002,-3.3669864975863426,10.712330378862404,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-15.2 secs,Mapbox Satellite,,POINT(-3.366986497586343 10.712330378862404),Treeds areas
251,1003,-3.366761918765282,10.712109713736453,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-15.2 secs,Mapbox Satellite,,POINT(-3.366761918765282 10.712109713736453),Treeds areas
251,1004,-3.366761918765282,10.712330378862404,anis.ghattassi@oss.org.tn,false,2022-11-25 13:06,-15.2 secs,Mapbox Satellite,,POINT(-3.366761918765282 10.712330378862404),Treeds areas
252,1005,-2.7830815629086536,11.17074084430719,anis.ghattassi@oss.org.tn,false,2022-11-25 13:07,15.9 secs,Planet NICFI Public,,POINT(-2.783081562908654 11.17074084430719),Prairies
252,1006,-2.7830815629086536,11.170961168223613,anis.ghattassi@oss.org.tn,false,2022-11-25 13:07,15.9 secs,Planet NICFI Public,,POINT(-2.783081562908654 11.170961168223613),Prairies
252,1007,-2.7828569840875925,11.17074084430719,anis.ghattassi@oss.org.tn,false,2022-11-25 13:07,15.9 secs,Planet NICFI Public,,POINT(-2.782856984087592 11.17074084430719),Prairies
252,1008,-2.7828569840875925,11.170961168223613,anis.ghattassi@oss.org.tn,false,2022-11-25 13:07,15.9 secs,Planet NICFI Public,,POINT(-2.782856984087592 11.170961168223613),Prairies
253,1009,-3.016643536779729,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-25 13:07,-11.3 secs,Mapbox Satellite,,POINT(-3.016643536779729 11.971586755563067),Cultivated land
253,1010,-3.016643536779729,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-25 13:07,-11.3 secs,Mapbox Satellite,,POINT(-3.016643536779729 11.971806449837459),Cultivated land
253,1011,-3.016418957958668,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-25 13:07,-11.3 secs,Mapbox Satellite,,POINT(-3.016418957958668 11.971586755563067),Cultivated land
253,1012,-3.016418957958668,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-25 13:07,-11.3 secs,Mapbox Satellite,,POINT(-3.016418957958668 11.971806449837459),Cultivated land
254,1013,-3.834110445328494,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,57.4 secs,Mapbox Satellite,,POINT(-3.834110445328494 12.883932895368801),Cultivated land
254,1014,-3.834110445328494,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,57.4 secs,Mapbox Satellite,,POINT(-3.834110445328494 12.884151820044664),Cultivated land
254,1015,-3.8338858665074333,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,57.4 secs,Mapbox Satellite,,POINT(-3.833885866507433 12.883932895368801),Cultivated land
254,1016,-3.8338858665074333,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,57.4 secs,Mapbox Satellite,,POINT(-3.833885866507433 12.884151820044664),Cultivated land
255,1017,-2.5495195890375784,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,-14.2 secs,Mapbox Satellite,,POINT(-2.549519589037578 12.883932895368801),Cultivated land
255,1018,-2.5495195890375784,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,-14.2 secs,Mapbox Satellite,,POINT(-2.549519589037578 12.884151820044664),Cultivated land
255,1019,-2.5492950102165177,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,-14.2 secs,Mapbox Satellite,,POINT(-2.549295010216518 12.883932895368801),Cultivated land
255,1020,-2.5492950102165177,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,-14.2 secs,Mapbox Satellite,,POINT(-2.549295010216518 12.884151820044664),Cultivated land
256,1021,0.9539100190285553,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,-7.5 secs,Mapbox Satellite,,POINT(0.953910019028555 12.883932895368801),Water bodies
256,1022,0.9539100190285553,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,-7.5 secs,Mapbox Satellite,,POINT(0.953910019028555 12.884151820044664),Water bodies
256,1023,0.954134597849616,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,-7.5 secs,Mapbox Satellite,,POINT(0.954134597849616 12.883932895368801),Water bodies
256,1024,0.954134597849616,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-25 13:09,-7.5 secs,Mapbox Satellite,,POINT(0.954134597849616 12.884151820044664),Water bodies
